stop_id,stop_name,trip_id,arrival_time,departure_time,stop_sequence,route_id,shape_dist_traveled
166,Sukhdev Vihar,15484,19:24:40,19:25:00,6,upward,9604.107
167,Okhla NSIC,15484,19:27:18,19:27:38,7,upward,10754.323
131,Kalkaji Mandir,15484,19:29:35,19:29:55,8,upward,11547.502
182,Nehru Enclave,15484,19:31:31,19:31:51,9,upward,12378.613
183,Greater Kailash,15484,19:34:10,19:34:30,10,upward,13737.647
184,Chirag Delhi,15484,19:36:15,19:36:35,11,upward,14563.604
185,Panchsheel Park,15484,19:38:19,19:38:39,12,upward,15478.074
59,Hauz Khas,15484,19:41:08,19:41:28,13,upward,16891.973
81,Botanical Garden,15485,19:10:30,19:10:50,0,upward,0.0
161,Okhla Bird Sanctuary,15485,19:14:22,19:14:42,1,upward,2003.493
162,Kalindi Kunj,15485,19:17:17,19:17:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15485,19:20:49,19:21:09,3,upward,5593.097
164,Okhla Vihar,15485,19:24:10,19:24:30,4,upward,7428.589
165,Jamia Millia Islamia,15485,19:26:57,19:27:17,5,upward,8372.665
166,Sukhdev Vihar,15485,19:29:50,19:30:10,6,upward,9604.107
167,Okhla NSIC,15485,19:32:28,19:32:48,7,upward,10754.323
131,Kalkaji Mandir,15485,19:34:45,19:35:05,8,upward,11547.502
182,Nehru Enclave,15485,19:36:41,19:37:01,9,upward,12378.613
183,Greater Kailash,15485,19:39:20,19:39:40,10,upward,13737.647
184,Chirag Delhi,15485,19:41:25,19:41:45,11,upward,14563.604
185,Panchsheel Park,15485,19:43:29,19:43:49,12,upward,15478.074
59,Hauz Khas,15485,19:46:18,19:46:38,13,upward,16891.973
81,Botanical Garden,15486,19:15:40,19:16:00,0,upward,0.0
161,Okhla Bird Sanctuary,15486,19:19:32,19:19:52,1,upward,2003.493
162,Kalindi Kunj,15486,19:22:27,19:22:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15486,19:25:59,19:26:19,3,upward,5593.097
164,Okhla Vihar,15486,19:29:20,19:29:40,4,upward,7428.589
165,Jamia Millia Islamia,15486,19:32:07,19:32:27,5,upward,8372.665
166,Sukhdev Vihar,15486,19:35:00,19:35:20,6,upward,9604.107
167,Okhla NSIC,15486,19:37:38,19:37:58,7,upward,10754.323
131,Kalkaji Mandir,15486,19:39:55,19:40:15,8,upward,11547.502
182,Nehru Enclave,15486,19:41:51,19:42:11,9,upward,12378.613
183,Greater Kailash,15486,19:44:30,19:44:50,10,upward,13737.647
184,Chirag Delhi,15486,19:46:35,19:46:55,11,upward,14563.604
185,Panchsheel Park,15486,19:48:39,19:48:59,12,upward,15478.074
59,Hauz Khas,15486,19:51:28,19:51:48,13,upward,16891.973
81,Botanical Garden,15487,19:20:50,19:21:10,0,upward,0.0
161,Okhla Bird Sanctuary,15487,19:24:42,19:25:02,1,upward,2003.493
162,Kalindi Kunj,15487,19:27:37,19:27:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15487,19:31:09,19:31:29,3,upward,5593.097
164,Okhla Vihar,15487,19:34:30,19:34:50,4,upward,7428.589
165,Jamia Millia Islamia,15487,19:37:17,19:37:37,5,upward,8372.665
166,Sukhdev Vihar,15487,19:40:10,19:40:30,6,upward,9604.107
167,Okhla NSIC,15487,19:42:48,19:43:08,7,upward,10754.323
131,Kalkaji Mandir,15487,19:45:05,19:45:25,8,upward,11547.502
182,Nehru Enclave,15487,19:47:01,19:47:21,9,upward,12378.613
183,Greater Kailash,15487,19:49:40,19:50:00,10,upward,13737.647
184,Chirag Delhi,15487,19:51:45,19:52:05,11,upward,14563.604
185,Panchsheel Park,15487,19:53:49,19:54:09,12,upward,15478.074
59,Hauz Khas,15487,19:56:38,19:56:58,13,upward,16891.973
81,Botanical Garden,15488,19:26:00,19:26:20,0,upward,0.0
161,Okhla Bird Sanctuary,15488,19:29:52,19:30:12,1,upward,2003.493
162,Kalindi Kunj,15488,19:32:47,19:33:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15488,19:36:19,19:36:39,3,upward,5593.097
164,Okhla Vihar,15488,19:39:40,19:40:00,4,upward,7428.589
165,Jamia Millia Islamia,15488,19:42:27,19:42:47,5,upward,8372.665
166,Sukhdev Vihar,15488,19:45:20,19:45:40,6,upward,9604.107
167,Okhla NSIC,15488,19:47:58,19:48:18,7,upward,10754.323
131,Kalkaji Mandir,15488,19:50:15,19:50:35,8,upward,11547.502
182,Nehru Enclave,15488,19:52:11,19:52:31,9,upward,12378.613
183,Greater Kailash,15488,19:54:50,19:55:10,10,upward,13737.647
184,Chirag Delhi,15488,19:56:55,19:57:15,11,upward,14563.604
185,Panchsheel Park,15488,19:58:59,19:59:19,12,upward,15478.074
59,Hauz Khas,15488,20:01:48,20:02:08,13,upward,16891.973
81,Botanical Garden,15489,19:31:10,19:31:30,0,upward,0.0
161,Okhla Bird Sanctuary,15489,19:35:02,19:35:22,1,upward,2003.493
162,Kalindi Kunj,15489,19:37:57,19:38:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15489,19:41:29,19:41:49,3,upward,5593.097
164,Okhla Vihar,15489,19:44:50,19:45:10,4,upward,7428.589
165,Jamia Millia Islamia,15489,19:47:37,19:47:57,5,upward,8372.665
166,Sukhdev Vihar,15489,19:50:30,19:50:50,6,upward,9604.107
167,Okhla NSIC,15489,19:53:08,19:53:28,7,upward,10754.323
131,Kalkaji Mandir,15489,19:55:25,19:55:45,8,upward,11547.502
182,Nehru Enclave,15489,19:57:21,19:57:41,9,upward,12378.613
183,Greater Kailash,15489,20:00:00,20:00:20,10,upward,13737.647
184,Chirag Delhi,15489,20:02:05,20:02:25,11,upward,14563.604
185,Panchsheel Park,15489,20:04:09,20:04:29,12,upward,15478.074
59,Hauz Khas,15489,20:06:58,20:07:18,13,upward,16891.973
81,Botanical Garden,15490,19:36:20,19:36:40,0,upward,0.0
161,Okhla Bird Sanctuary,15490,19:40:12,19:40:32,1,upward,2003.493
162,Kalindi Kunj,15490,19:43:07,19:43:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15490,19:46:39,19:46:59,3,upward,5593.097
164,Okhla Vihar,15490,19:50:00,19:50:20,4,upward,7428.589
165,Jamia Millia Islamia,15490,19:52:47,19:53:07,5,upward,8372.665
166,Sukhdev Vihar,15490,19:55:40,19:56:00,6,upward,9604.107
167,Okhla NSIC,15490,19:58:18,19:58:38,7,upward,10754.323
131,Kalkaji Mandir,15490,20:00:35,20:00:55,8,upward,11547.502
182,Nehru Enclave,15490,20:02:31,20:02:51,9,upward,12378.613
183,Greater Kailash,15490,20:05:10,20:05:30,10,upward,13737.647
184,Chirag Delhi,15490,20:07:15,20:07:35,11,upward,14563.604
185,Panchsheel Park,15490,20:09:19,20:09:39,12,upward,15478.074
59,Hauz Khas,15490,20:12:08,20:12:28,13,upward,16891.973
81,Botanical Garden,15491,19:41:30,19:41:50,0,upward,0.0
161,Okhla Bird Sanctuary,15491,19:45:22,19:45:42,1,upward,2003.493
162,Kalindi Kunj,15491,19:48:17,19:48:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15491,19:51:49,19:52:09,3,upward,5593.097
164,Okhla Vihar,15491,19:55:10,19:55:30,4,upward,7428.589
165,Jamia Millia Islamia,15491,19:57:57,19:58:17,5,upward,8372.665
166,Sukhdev Vihar,15491,20:00:50,20:01:10,6,upward,9604.107
167,Okhla NSIC,15491,20:03:28,20:03:48,7,upward,10754.323
131,Kalkaji Mandir,15491,20:05:45,20:06:05,8,upward,11547.502
182,Nehru Enclave,15491,20:07:41,20:08:01,9,upward,12378.613
183,Greater Kailash,15491,20:10:20,20:10:40,10,upward,13737.647
184,Chirag Delhi,15491,20:12:25,20:12:45,11,upward,14563.604
185,Panchsheel Park,15491,20:14:29,20:14:49,12,upward,15478.074
59,Hauz Khas,15491,20:17:18,20:17:38,13,upward,16891.973
81,Botanical Garden,15492,19:46:40,19:47:00,0,upward,0.0
161,Okhla Bird Sanctuary,15492,19:50:32,19:50:52,1,upward,2003.493
162,Kalindi Kunj,15492,19:53:27,19:53:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15492,19:56:59,19:57:19,3,upward,5593.097
164,Okhla Vihar,15492,20:00:20,20:00:40,4,upward,7428.589
165,Jamia Millia Islamia,15492,20:03:07,20:03:27,5,upward,8372.665
166,Sukhdev Vihar,15492,20:06:00,20:06:20,6,upward,9604.107
167,Okhla NSIC,15492,20:08:38,20:08:58,7,upward,10754.323
131,Kalkaji Mandir,15492,20:10:55,20:11:15,8,upward,11547.502
182,Nehru Enclave,15492,20:12:51,20:13:11,9,upward,12378.613
183,Greater Kailash,15492,20:15:30,20:15:50,10,upward,13737.647
184,Chirag Delhi,15492,20:17:35,20:17:55,11,upward,14563.604
185,Panchsheel Park,15492,20:19:39,20:19:59,12,upward,15478.074
59,Hauz Khas,15492,20:22:28,20:22:48,13,upward,16891.973
81,Botanical Garden,15493,19:51:50,19:52:10,0,upward,0.0
161,Okhla Bird Sanctuary,15493,19:55:42,19:56:02,1,upward,2003.493
162,Kalindi Kunj,15493,19:58:37,19:58:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15493,20:02:09,20:02:29,3,upward,5593.097
164,Okhla Vihar,15493,20:05:30,20:05:50,4,upward,7428.589
165,Jamia Millia Islamia,15493,20:08:17,20:08:37,5,upward,8372.665
166,Sukhdev Vihar,15493,20:11:10,20:11:30,6,upward,9604.107
167,Okhla NSIC,15493,20:13:48,20:14:08,7,upward,10754.323
131,Kalkaji Mandir,15493,20:16:05,20:16:25,8,upward,11547.502
182,Nehru Enclave,15493,20:18:01,20:18:21,9,upward,12378.613
183,Greater Kailash,15493,20:20:40,20:21:00,10,upward,13737.647
184,Chirag Delhi,15493,20:22:45,20:23:05,11,upward,14563.604
185,Panchsheel Park,15493,20:24:49,20:25:09,12,upward,15478.074
59,Hauz Khas,15493,20:27:38,20:27:58,13,upward,16891.973
81,Botanical Garden,15494,19:57:00,19:57:20,0,upward,0.0
161,Okhla Bird Sanctuary,15494,20:00:52,20:01:12,1,upward,2003.493
162,Kalindi Kunj,15494,20:03:47,20:04:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15494,20:07:19,20:07:39,3,upward,5593.097
164,Okhla Vihar,15494,20:10:40,20:11:00,4,upward,7428.589
165,Jamia Millia Islamia,15494,20:13:27,20:13:47,5,upward,8372.665
166,Sukhdev Vihar,15494,20:16:20,20:16:40,6,upward,9604.107
167,Okhla NSIC,15494,20:18:58,20:19:18,7,upward,10754.323
131,Kalkaji Mandir,15494,20:21:15,20:21:35,8,upward,11547.502
182,Nehru Enclave,15494,20:23:11,20:23:31,9,upward,12378.613
183,Greater Kailash,15494,20:25:50,20:26:10,10,upward,13737.647
184,Chirag Delhi,15494,20:27:55,20:28:15,11,upward,14563.604
185,Panchsheel Park,15494,20:29:59,20:30:19,12,upward,15478.074
59,Hauz Khas,15494,20:32:48,20:33:08,13,upward,16891.973
81,Botanical Garden,15495,20:02:10,20:02:30,0,upward,0.0
161,Okhla Bird Sanctuary,15495,20:06:02,20:06:22,1,upward,2003.493
162,Kalindi Kunj,15495,20:08:57,20:09:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15495,20:12:29,20:12:49,3,upward,5593.097
164,Okhla Vihar,15495,20:15:50,20:16:10,4,upward,7428.589
165,Jamia Millia Islamia,15495,20:18:37,20:18:57,5,upward,8372.665
166,Sukhdev Vihar,15495,20:21:30,20:21:50,6,upward,9604.107
167,Okhla NSIC,15495,20:24:08,20:24:28,7,upward,10754.323
131,Kalkaji Mandir,15495,20:26:25,20:26:45,8,upward,11547.502
182,Nehru Enclave,15495,20:28:21,20:28:41,9,upward,12378.613
183,Greater Kailash,15495,20:31:00,20:31:20,10,upward,13737.647
184,Chirag Delhi,15495,20:33:05,20:33:25,11,upward,14563.604
185,Panchsheel Park,15495,20:35:09,20:35:29,12,upward,15478.074
59,Hauz Khas,15495,20:37:58,20:38:18,13,upward,16891.973
81,Botanical Garden,15496,20:07:20,20:07:40,0,upward,0.0
161,Okhla Bird Sanctuary,15496,20:11:12,20:11:32,1,upward,2003.493
162,Kalindi Kunj,15496,20:14:07,20:14:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15496,20:17:39,20:17:59,3,upward,5593.097
164,Okhla Vihar,15496,20:21:00,20:21:20,4,upward,7428.589
165,Jamia Millia Islamia,15496,20:23:47,20:24:07,5,upward,8372.665
166,Sukhdev Vihar,15496,20:26:40,20:27:00,6,upward,9604.107
167,Okhla NSIC,15496,20:29:18,20:29:38,7,upward,10754.323
131,Kalkaji Mandir,15496,20:31:35,20:31:55,8,upward,11547.502
182,Nehru Enclave,15496,20:33:31,20:33:51,9,upward,12378.613
183,Greater Kailash,15496,20:36:10,20:36:30,10,upward,13737.647
184,Chirag Delhi,15496,20:38:15,20:38:35,11,upward,14563.604
185,Panchsheel Park,15496,20:40:19,20:40:39,12,upward,15478.074
59,Hauz Khas,15496,20:43:08,20:43:28,13,upward,16891.973
81,Botanical Garden,15497,20:12:30,20:12:50,0,upward,0.0
161,Okhla Bird Sanctuary,15497,20:16:22,20:16:42,1,upward,2003.493
162,Kalindi Kunj,15497,20:19:17,20:19:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15497,20:22:49,20:23:09,3,upward,5593.097
164,Okhla Vihar,15497,20:26:10,20:26:30,4,upward,7428.589
165,Jamia Millia Islamia,15497,20:28:57,20:29:17,5,upward,8372.665
166,Sukhdev Vihar,15497,20:31:50,20:32:10,6,upward,9604.107
167,Okhla NSIC,15497,20:34:28,20:34:48,7,upward,10754.323
131,Kalkaji Mandir,15497,20:36:45,20:37:05,8,upward,11547.502
182,Nehru Enclave,15497,20:38:41,20:39:01,9,upward,12378.613
183,Greater Kailash,15497,20:41:20,20:41:40,10,upward,13737.647
184,Chirag Delhi,15497,20:43:25,20:43:45,11,upward,14563.604
185,Panchsheel Park,15497,20:45:29,20:45:49,12,upward,15478.074
59,Hauz Khas,15497,20:48:18,20:48:38,13,upward,16891.973
81,Botanical Garden,15498,20:17:40,20:18:00,0,upward,0.0
161,Okhla Bird Sanctuary,15498,20:21:32,20:21:52,1,upward,2003.493
162,Kalindi Kunj,15498,20:24:27,20:24:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15498,20:27:59,20:28:19,3,upward,5593.097
164,Okhla Vihar,15498,20:31:20,20:31:40,4,upward,7428.589
165,Jamia Millia Islamia,15498,20:34:07,20:34:27,5,upward,8372.665
166,Sukhdev Vihar,15498,20:37:00,20:37:20,6,upward,9604.107
167,Okhla NSIC,15498,20:39:38,20:39:58,7,upward,10754.323
131,Kalkaji Mandir,15498,20:41:55,20:42:15,8,upward,11547.502
182,Nehru Enclave,15498,20:43:51,20:44:11,9,upward,12378.613
183,Greater Kailash,15498,20:46:30,20:46:50,10,upward,13737.647
184,Chirag Delhi,15498,20:48:35,20:48:55,11,upward,14563.604
185,Panchsheel Park,15498,20:50:39,20:50:59,12,upward,15478.074
59,Hauz Khas,15498,20:53:28,20:53:48,13,upward,16891.973
81,Botanical Garden,15499,20:22:50,20:23:10,0,upward,0.0
161,Okhla Bird Sanctuary,15499,20:26:42,20:27:02,1,upward,2003.493
162,Kalindi Kunj,15499,20:29:37,20:29:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15499,20:33:09,20:33:29,3,upward,5593.097
164,Okhla Vihar,15499,20:36:30,20:36:50,4,upward,7428.589
165,Jamia Millia Islamia,15499,20:39:17,20:39:37,5,upward,8372.665
166,Sukhdev Vihar,15499,20:42:10,20:42:30,6,upward,9604.107
167,Okhla NSIC,15499,20:44:48,20:45:08,7,upward,10754.323
131,Kalkaji Mandir,15499,20:47:05,20:47:25,8,upward,11547.502
182,Nehru Enclave,15499,20:49:01,20:49:21,9,upward,12378.613
183,Greater Kailash,15499,20:51:40,20:52:00,10,upward,13737.647
184,Chirag Delhi,15499,20:53:45,20:54:05,11,upward,14563.604
185,Panchsheel Park,15499,20:55:49,20:56:09,12,upward,15478.074
59,Hauz Khas,15499,20:58:38,20:58:58,13,upward,16891.973
81,Botanical Garden,15500,20:28:00,20:28:20,0,upward,0.0
161,Okhla Bird Sanctuary,15500,20:31:52,20:32:12,1,upward,2003.493
162,Kalindi Kunj,15500,20:34:47,20:35:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15500,20:38:19,20:38:39,3,upward,5593.097
164,Okhla Vihar,15500,20:41:40,20:42:00,4,upward,7428.589
165,Jamia Millia Islamia,15500,20:44:27,20:44:47,5,upward,8372.665
166,Sukhdev Vihar,15500,20:47:20,20:47:40,6,upward,9604.107
167,Okhla NSIC,15500,20:49:58,20:50:18,7,upward,10754.323
131,Kalkaji Mandir,15500,20:52:15,20:52:35,8,upward,11547.502
182,Nehru Enclave,15500,20:54:11,20:54:31,9,upward,12378.613
183,Greater Kailash,15500,20:56:50,20:57:10,10,upward,13737.647
184,Chirag Delhi,15500,20:58:55,20:59:15,11,upward,14563.604
185,Panchsheel Park,15500,21:00:59,21:01:19,12,upward,15478.074
59,Hauz Khas,15500,21:03:48,21:04:08,13,upward,16891.973
81,Botanical Garden,15501,20:33:10,20:33:30,0,upward,0.0
161,Okhla Bird Sanctuary,15501,20:37:02,20:37:22,1,upward,2003.493
162,Kalindi Kunj,15501,20:39:57,20:40:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15501,20:43:29,20:43:49,3,upward,5593.097
164,Okhla Vihar,15501,20:46:50,20:47:10,4,upward,7428.589
165,Jamia Millia Islamia,15501,20:49:37,20:49:57,5,upward,8372.665
166,Sukhdev Vihar,15501,20:52:30,20:52:50,6,upward,9604.107
167,Okhla NSIC,15501,20:55:08,20:55:28,7,upward,10754.323
131,Kalkaji Mandir,15501,20:57:25,20:57:45,8,upward,11547.502
182,Nehru Enclave,15501,20:59:21,20:59:41,9,upward,12378.613
183,Greater Kailash,15501,21:02:00,21:02:20,10,upward,13737.647
184,Chirag Delhi,15501,21:04:05,21:04:25,11,upward,14563.604
185,Panchsheel Park,15501,21:06:09,21:06:29,12,upward,15478.074
59,Hauz Khas,15501,21:08:58,21:09:18,13,upward,16891.973
81,Botanical Garden,15502,20:38:20,20:38:40,0,upward,0.0
161,Okhla Bird Sanctuary,15502,20:42:12,20:42:32,1,upward,2003.493
162,Kalindi Kunj,15502,20:45:07,20:45:27,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15502,20:48:39,20:48:59,3,upward,5593.097
164,Okhla Vihar,15502,20:52:00,20:52:20,4,upward,7428.589
165,Jamia Millia Islamia,15502,20:54:47,20:55:07,5,upward,8372.665
166,Sukhdev Vihar,15502,20:57:40,20:58:00,6,upward,9604.107
167,Okhla NSIC,15502,21:00:18,21:00:38,7,upward,10754.323
131,Kalkaji Mandir,15502,21:02:35,21:02:55,8,upward,11547.502
182,Nehru Enclave,15502,21:04:31,21:04:51,9,upward,12378.613
183,Greater Kailash,15502,21:07:10,21:07:30,10,upward,13737.647
184,Chirag Delhi,15502,21:09:15,21:09:35,11,upward,14563.604
185,Panchsheel Park,15502,21:11:19,21:11:39,12,upward,15478.074
59,Hauz Khas,15502,21:14:08,21:14:28,13,upward,16891.973
81,Botanical Garden,15503,20:43:30,20:43:50,0,upward,0.0
161,Okhla Bird Sanctuary,15503,20:47:22,20:47:42,1,upward,2003.493
162,Kalindi Kunj,15503,20:50:17,20:50:37,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15503,20:53:49,20:54:09,3,upward,5593.097
164,Okhla Vihar,15503,20:57:10,20:57:30,4,upward,7428.589
165,Jamia Millia Islamia,15503,20:59:57,21:00:17,5,upward,8372.665
166,Sukhdev Vihar,15503,21:02:50,21:03:10,6,upward,9604.107
167,Okhla NSIC,15503,21:05:28,21:05:48,7,upward,10754.323
131,Kalkaji Mandir,15503,21:07:45,21:08:05,8,upward,11547.502
182,Nehru Enclave,15503,21:09:41,21:10:01,9,upward,12378.613
183,Greater Kailash,15503,21:12:20,21:12:40,10,upward,13737.647
184,Chirag Delhi,15503,21:14:25,21:14:45,11,upward,14563.604
185,Panchsheel Park,15503,21:16:29,21:16:49,12,upward,15478.074
59,Hauz Khas,15503,21:19:18,21:19:38,13,upward,16891.973
81,Botanical Garden,15504,20:48:40,20:49:00,0,upward,0.0
161,Okhla Bird Sanctuary,15504,20:52:32,20:52:52,1,upward,2003.493
162,Kalindi Kunj,15504,20:55:27,20:55:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15504,20:58:59,20:59:19,3,upward,5593.097
164,Okhla Vihar,15504,21:02:20,21:02:40,4,upward,7428.589
165,Jamia Millia Islamia,15504,21:05:07,21:05:27,5,upward,8372.665
166,Sukhdev Vihar,15504,21:08:00,21:08:20,6,upward,9604.107
167,Okhla NSIC,15504,21:10:38,21:10:58,7,upward,10754.323
131,Kalkaji Mandir,15504,21:12:55,21:13:15,8,upward,11547.502
182,Nehru Enclave,15504,21:14:51,21:15:11,9,upward,12378.613
183,Greater Kailash,15504,21:17:30,21:17:50,10,upward,13737.647
184,Chirag Delhi,15504,21:19:35,21:19:55,11,upward,14563.604
185,Panchsheel Park,15504,21:21:39,21:21:59,12,upward,15478.074
59,Hauz Khas,15504,21:24:28,21:24:48,13,upward,16891.973
81,Botanical Garden,15505,20:53:50,20:54:10,0,upward,0.0
161,Okhla Bird Sanctuary,15505,20:57:42,20:58:02,1,upward,2003.493
162,Kalindi Kunj,15505,21:00:37,21:00:57,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15505,21:04:09,21:04:29,3,upward,5593.097
164,Okhla Vihar,15505,21:07:30,21:07:50,4,upward,7428.589
165,Jamia Millia Islamia,15505,21:10:17,21:10:37,5,upward,8372.665
166,Sukhdev Vihar,15505,21:13:10,21:13:30,6,upward,9604.107
167,Okhla NSIC,15505,21:15:48,21:16:08,7,upward,10754.323
131,Kalkaji Mandir,15505,21:18:05,21:18:25,8,upward,11547.502
182,Nehru Enclave,15505,21:20:01,21:20:21,9,upward,12378.613
183,Greater Kailash,15505,21:22:40,21:23:00,10,upward,13737.647
184,Chirag Delhi,15505,21:24:45,21:25:05,11,upward,14563.604
185,Panchsheel Park,15505,21:26:49,21:27:09,12,upward,15478.074
59,Hauz Khas,15505,21:29:38,21:29:58,13,upward,16891.973
81,Botanical Garden,15506,20:59:00,20:59:20,0,upward,0.0
161,Okhla Bird Sanctuary,15506,21:02:52,21:03:12,1,upward,2003.493
162,Kalindi Kunj,15506,21:05:47,21:06:07,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15506,21:09:19,21:09:39,3,upward,5593.097
164,Okhla Vihar,15506,21:12:40,21:13:00,4,upward,7428.589
165,Jamia Millia Islamia,15506,21:15:27,21:15:47,5,upward,8372.665
166,Sukhdev Vihar,15506,21:18:20,21:18:40,6,upward,9604.107
167,Okhla NSIC,15506,21:20:58,21:21:18,7,upward,10754.323
131,Kalkaji Mandir,15506,21:23:15,21:23:35,8,upward,11547.502
182,Nehru Enclave,15506,21:25:11,21:25:31,9,upward,12378.613
183,Greater Kailash,15506,21:27:50,21:28:10,10,upward,13737.647
184,Chirag Delhi,15506,21:29:55,21:30:15,11,upward,14563.604
185,Panchsheel Park,15506,21:31:59,21:32:19,12,upward,15478.074
59,Hauz Khas,15506,21:34:48,21:35:08,13,upward,16891.973
81,Botanical Garden,15507,21:04:10,21:04:30,0,upward,0.0
161,Okhla Bird Sanctuary,15507,21:08:02,21:08:22,1,upward,2003.493
162,Kalindi Kunj,15507,21:10:57,21:11:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15507,21:14:29,21:14:49,3,upward,5593.097
164,Okhla Vihar,15507,21:17:50,21:18:10,4,upward,7428.589
165,Jamia Millia Islamia,15507,21:20:37,21:20:57,5,upward,8372.665
166,Sukhdev Vihar,15507,21:23:30,21:23:50,6,upward,9604.107
167,Okhla NSIC,15507,21:26:08,21:26:28,7,upward,10754.323
131,Kalkaji Mandir,15507,21:28:25,21:28:45,8,upward,11547.502
182,Nehru Enclave,15507,21:30:21,21:30:41,9,upward,12378.613
183,Greater Kailash,15507,21:33:00,21:33:20,10,upward,13737.647
184,Chirag Delhi,15507,21:35:05,21:35:25,11,upward,14563.604
185,Panchsheel Park,15507,21:37:09,21:37:29,12,upward,15478.074
59,Hauz Khas,15507,21:39:58,21:40:18,13,upward,16891.973
81,Botanical Garden,15508,21:10:55,21:11:15,0,upward,0.0
161,Okhla Bird Sanctuary,15508,21:14:47,21:15:07,1,upward,2003.493
162,Kalindi Kunj,15508,21:17:42,21:18:02,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15508,21:21:14,21:21:34,3,upward,5593.097
164,Okhla Vihar,15508,21:24:35,21:24:55,4,upward,7428.589
165,Jamia Millia Islamia,15508,21:27:22,21:27:42,5,upward,8372.665
166,Sukhdev Vihar,15508,21:30:15,21:30:35,6,upward,9604.107
167,Okhla NSIC,15508,21:32:53,21:33:13,7,upward,10754.323
131,Kalkaji Mandir,15508,21:35:10,21:35:30,8,upward,11547.502
182,Nehru Enclave,15508,21:37:06,21:37:26,9,upward,12378.613
183,Greater Kailash,15508,21:39:45,21:40:05,10,upward,13737.647
184,Chirag Delhi,15508,21:41:50,21:42:10,11,upward,14563.604
185,Panchsheel Park,15508,21:43:54,21:44:14,12,upward,15478.074
59,Hauz Khas,15508,21:46:43,21:47:03,13,upward,16891.973
81,Botanical Garden,15509,21:17:40,21:18:00,0,upward,0.0
161,Okhla Bird Sanctuary,15509,21:21:32,21:21:52,1,upward,2003.493
162,Kalindi Kunj,15509,21:24:27,21:24:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15509,21:27:59,21:28:19,3,upward,5593.097
164,Okhla Vihar,15509,21:31:20,21:31:40,4,upward,7428.589
165,Jamia Millia Islamia,15509,21:34:07,21:34:27,5,upward,8372.665
166,Sukhdev Vihar,15509,21:37:00,21:37:20,6,upward,9604.107
167,Okhla NSIC,15509,21:39:38,21:39:58,7,upward,10754.323
131,Kalkaji Mandir,15509,21:41:55,21:42:15,8,upward,11547.502
182,Nehru Enclave,15509,21:43:51,21:44:11,9,upward,12378.613
183,Greater Kailash,15509,21:46:30,21:46:50,10,upward,13737.647
184,Chirag Delhi,15509,21:48:35,21:48:55,11,upward,14563.604
185,Panchsheel Park,15509,21:50:39,21:50:59,12,upward,15478.074
59,Hauz Khas,15509,21:53:28,21:53:48,13,upward,16891.973
81,Botanical Garden,15510,21:24:25,21:24:45,0,upward,0.0
161,Okhla Bird Sanctuary,15510,21:28:17,21:28:37,1,upward,2003.493
162,Kalindi Kunj,15510,21:31:12,21:31:32,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15510,21:34:44,21:35:04,3,upward,5593.097
164,Okhla Vihar,15510,21:38:05,21:38:25,4,upward,7428.589
165,Jamia Millia Islamia,15510,21:40:52,21:41:12,5,upward,8372.665
166,Sukhdev Vihar,15510,21:43:45,21:44:05,6,upward,9604.107
167,Okhla NSIC,15510,21:46:23,21:46:43,7,upward,10754.323
131,Kalkaji Mandir,15510,21:48:40,21:49:00,8,upward,11547.502
182,Nehru Enclave,15510,21:50:36,21:50:56,9,upward,12378.613
183,Greater Kailash,15510,21:53:15,21:53:35,10,upward,13737.647
184,Chirag Delhi,15510,21:55:20,21:55:40,11,upward,14563.604
185,Panchsheel Park,15510,21:57:24,21:57:44,12,upward,15478.074
59,Hauz Khas,15510,22:00:13,22:00:33,13,upward,16891.973
81,Botanical Garden,15511,21:31:10,21:31:30,0,upward,0.0
161,Okhla Bird Sanctuary,15511,21:35:02,21:35:22,1,upward,2003.493
